time_s,q_in_norm,cod_in_norm,load_disturbance_mgL,do_cascade,do_feedforward_cascade,air_sp_cascade,air_sp_feedforward_cascade,air_flow_cascade,air_flow_feedforward_cascade,blower_u_cascade,blower_u_feedforward_cascade,feedforward_air_base
1717.5,1.200000,1.400000,-0.880000,1.980909,2.016752,0.725201,0.723725,0.725228,0.723750,0.724897,0.723430,0.687500
1718.0,1.200000,1.400000,-0.880000,1.981028,2.016755,0.725189,0.723714,0.725217,0.723739,0.724885,0.723419,0.687500
1718.5,1.200000,1.400000,-0.880000,1.981145,2.016758,0.725178,0.723704,0.725205,0.723728,0.724873,0.723409,0.687500
1719.0,1.200000,1.400000,-0.880000,1.981263,2.016760,0.725166,0.723693,0.725194,0.723717,0.724861,0.723399,0.687500
1719.5,1.200000,1.400000,-0.880000,1.981380,2.016763,0.725155,0.723682,0.725182,0.723706,0.724850,0.723389,0.687500
1720.0,1.200000,1.400000,-0.880000,1.981497,2.016765,0.725143,0.723671,0.725171,0.723695,0.724838,0.723378,0.687500
1720.5,1.200000,1.400000,-0.880000,1.981613,2.016767,0.725132,0.723660,0.725159,0.723684,0.724826,0.723368,0.687500
1721.0,1.200000,1.400000,-0.880000,1.981728,2.016769,0.725120,0.723649,0.725148,0.723673,0.724815,0.723358,0.687500
1721.5,1.200000,1.400000,-0.880000,1.981844,2.016771,0.725109,0.723638,0.725136,0.723662,0.724803,0.723348,0.687500
1722.0,1.200000,1.400000,-0.880000,1.981958,2.016773,0.725097,0.723628,0.725125,0.723652,0.724791,0.723338,0.687500
1722.5,1.200000,1.400000,-0.880000,1.982073,2.016774,0.725086,0.723617,0.725113,0.723641,0.724780,0.723328,0.687500
1723.0,1.200000,1.400000,-0.880000,1.982187,2.016776,0.725074,0.723606,0.725102,0.723630,0.724768,0.723318,0.687500
1723.5,1.200000,1.400000,-0.880000,1.982300,2.016777,0.725063,0.723596,0.725090,0.723619,0.724756,0.723308,0.687500
1724.0,1.200000,1.400000,-0.880000,1.982413,2.016778,0.725051,0.723585,0.725079,0.723609,0.724744,0.723298,0.687500
1724.5,1.200000,1.400000,-0.880000,1.982526,2.016779,0.725040,0.723574,0.725067,0.723598,0.724733,0.723288,0.687500
1725.0,1.200000,1.400000,-0.880000,1.982638,2.016780,0.725028,0.723564,0.725056,0.723587,0.724721,0.723278,0.687500
1725.5,1.200000,1.400000,-0.880000,1.982750,2.016781,0.725017,0.723553,0.725044,0.723577,0.724709,0.723268,0.687500
1726.0,1.200000,1.400000,-0.880000,1.982861,2.016781,0.725005,0.723542,0.725033,0.723566,0.724698,0.723258,0.687500
1726.5,1.200000,1.400000,-0.880000,1.982972,2.016782,0.724994,0.723532,0.725021,0.723555,0.724686,0.723248,0.687500
1727.0,1.200000,1.400000,-0.880000,1.983083,2.016782,0.724982,0.723521,0.725009,0.723545,0.724674,0.723238,0.687500
1727.5,1.200000,1.400000,-0.880000,1.983193,2.016782,0.724971,0.723511,0.724998,0.723534,0.724663,0.723228,0.687500
1728.0,1.200000,1.400000,-0.880000,1.983302,2.016782,0.724959,0.723500,0.724986,0.723524,0.724651,0.723218,0.687500
1728.5,1.200000,1.400000,-0.880000,1.983411,2.016782,0.724947,0.723490,0.724975,0.723513,0.724639,0.723209,0.687500
1729.0,1.200000,1.400000,-0.880000,1.983520,2.016782,0.724936,0.723480,0.724963,0.723503,0.724628,0.723199,0.687500
1729.5,1.200000,1.400000,-0.880000,1.983629,2.016782,0.724924,0.723469,0.724952,0.723492,0.724616,0.723189,0.687500
1730.0,1.200000,1.400000,-0.880000,1.983737,2.016781,0.724913,0.723459,0.724940,0.723482,0.724604,0.723179,0.687500
1730.5,1.200000,1.400000,-0.880000,1.983844,2.016781,0.724901,0.723448,0.724928,0.723471,0.724593,0.723170,0.687500
1731.0,1.200000,1.400000,-0.880000,1.983951,2.016780,0.724890,0.723438,0.724917,0.723461,0.724581,0.723160,0.687500
1731.5,1.200000,1.400000,-0.880000,1.984058,2.016779,0.724878,0.723428,0.724905,0.723451,0.724569,0.723150,0.687500
1732.0,1.200000,1.400000,-0.880000,1.984164,2.016778,0.724866,0.723418,0.724894,0.723440,0.724558,0.723141,0.687500
1732.5,1.200000,1.400000,-0.880000,1.984270,2.016777,0.724855,0.723407,0.724882,0.723430,0.724546,0.723131,0.687500
1733.0,1.200000,1.400000,-0.880000,1.984375,2.016776,0.724843,0.723397,0.724871,0.723420,0.724534,0.723121,0.687500
1733.5,1.200000,1.400000,-0.880000,1.984480,2.016774,0.724832,0.723387,0.724859,0.723409,0.724523,0.723112,0.687500
1734.0,1.200000,1.400000,-0.880000,1.984585,2.016773,0.724820,0.723377,0.724847,0.723399,0.724511,0.723102,0.687500
1734.5,1.200000,1.400000,-0.880000,1.984689,2.016771,0.724809,0.723366,0.724836,0.723389,0.724500,0.723093,0.687500
1735.0,1.200000,1.400000,-0.880000,1.984793,2.016769,0.724797,0.723356,0.724824,0.723379,0.724488,0.723083,0.687500
1735.5,1.200000,1.400000,-0.880000,1.984896,2.016767,0.724785,0.723346,0.724813,0.723369,0.724476,0.723074,0.687500
1736.0,1.200000,1.400000,-0.880000,1.984999,2.016765,0.724774,0.723336,0.724801,0.723359,0.724465,0.723064,0.687500
1736.5,1.200000,1.400000,-0.880000,1.985102,2.016763,0.724762,0.723326,0.724789,0.723348,0.724453,0.723055,0.687500
1737.0,1.200000,1.400000,-0.880000,1.985204,2.016761,0.724751,0.723316,0.724778,0.723338,0.724442,0.723046,0.687500
1737.5,1.200000,1.400000,-0.880000,1.985305,2.016759,0.724739,0.723306,0.724766,0.723328,0.724430,0.723036,0.687500
1738.0,1.200000,1.400000,-0.880000,1.985407,2.016756,0.724727,0.723296,0.724755,0.723318,0.724418,0.723027,0.687500
1738.5,1.200000,1.400000,-0.880000,1.985508,2.016753,0.724716,0.723286,0.724743,0.723308,0.724407,0.723017,0.687500
1739.0,1.200000,1.400000,-0.880000,1.985608,2.016751,0.724704,0.723276,0.724731,0.723298,0.724395,0.723008,0.687500
1739.5,1.200000,1.400000,-0.880000,1.985708,2.016748,0.724693,0.723266,0.724720,0.723288,0.724384,0.722999,0.687500
1740.0,1.200000,1.400000,-0.880000,1.985808,2.016745,0.724681,0.723256,0.724708,0.723278,0.724372,0.722990,0.687500
1740.5,1.200000,1.400000,-0.880000,1.985907,2.016742,0.724670,0.723246,0.724697,0.723268,0.724361,0.722980,0.687500
1741.0,1.200000,1.400000,-0.880000,1.986006,2.016738,0.724658,0.723237,0.724685,0.723258,0.724349,0.722971,0.687500
1741.5,1.200000,1.400000,-0.880000,1.986105,2.016735,0.724646,0.723227,0.724673,0.723249,0.724337,0.722962,0.687500
1742.0,1.200000,1.400000,-0.880000,1.986203,2.016732,0.724635,0.723217,0.724662,0.723239,0.724326,0.722953,0.687500
1742.5,1.200000,1.400000,-0.880000,1.986300,2.016728,0.724623,0.723207,0.724650,0.723229,0.724314,0.722944,0.687500
1743.0,1.200000,1.400000,-0.880000,1.986398,2.016724,0.724612,0.723197,0.724639,0.723219,0.724303,0.722934,0.687500
1743.5,1.200000,1.400000,-0.880000,1.986494,2.016721,0.724600,0.723188,0.724627,0.723209,0.724291,0.722925,0.687500
1744.0,1.200000,1.400000,-0.880000,1.986591,2.016717,0.724589,0.723178,0.724616,0.723199,0.724280,0.722916,0.687500
1744.5,1.200000,1.400000,-0.880000,1.986687,2.016713,0.724577,0.723168,0.724604,0.723190,0.724268,0.722907,0.687500
1745.0,1.200000,1.400000,-0.880000,1.986783,2.016709,0.724565,0.723159,0.724592,0.723180,0.724257,0.722898,0.687500
1745.5,1.200000,1.400000,-0.880000,1.986878,2.016704,0.724554,0.723149,0.724581,0.723170,0.724245,0.722889,0.687500
1746.0,1.200000,1.400000,-0.880000,1.986973,2.016700,0.724542,0.723139,0.724569,0.723161,0.724234,0.722880,0.687500
1746.5,1.200000,1.400000,-0.880000,1.987068,2.016695,0.724531,0.723130,0.724558,0.723151,0.724222,0.722871,0.687500
1747.0,1.200000,1.400000,-0.880000,1.987162,2.016691,0.724519,0.723120,0.724546,0.723141,0.724211,0.722862,0.687500
1747.5,1.200000,1.400000,-0.880000,1.987255,2.016686,0.724508,0.723111,0.724535,0.723132,0.724199,0.722853,0.687500
1748.0,1.200000,1.400000,-0.880000,1.987349,2.016681,0.724496,0.723101,0.724523,0.723122,0.724188,0.722844,0.687500
1748.5,1.200000,1.400000,-0.880000,1.987442,2.016676,0.724485,0.723091,0.724511,0.723113,0.724176,0.722835,0.687500
1749.0,1.200000,1.400000,-0.880000,1.987534,2.016671,0.724473,0.723082,0.724500,0.723103,0.724165,0.722826,0.687500
1749.5,1.200000,1.400000,-0.880000,1.987627,2.016666,0.724461,0.723073,0.724488,0.723094,0.724153,0.722818,0.687500
1750.0,1.200000,1.400000,-0.880000,1.987718,2.016661,0.724450,0.723063,0.724477,0.723084,0.724142,0.722809,0.687500
1750.5,1.200000,1.400000,-0.880000,1.987810,2.016656,0.724438,0.723054,0.724465,0.723075,0.724131,0.722800,0.687500
1751.0,1.200000,1.400000,-0.880000,1.987901,2.016650,0.724427,0.723044,0.724454,0.723065,0.724119,0.722791,0.687500
1751.5,1.200000,1.400000,-0.880000,1.987992,2.016645,0.724415,0.723035,0.724442,0.723056,0.724108,0.722782,0.687500
1752.0,1.200000,1.400000,-0.880000,1.988082,2.016639,0.724404,0.723026,0.724431,0.723046,0.724096,0.722774,0.687500
1752.5,1.200000,1.400000,-0.880000,1.988172,2.016633,0.724392,0.723016,0.724419,0.723037,0.724085,0.722765,0.687500
1753.0,1.200000,1.400000,-0.880000,1.988261,2.016627,0.724381,0.723007,0.724408,0.723028,0.724074,0.722756,0.687500
1753.5,1.200000,1.400000,-0.880000,1.988350,2.016621,0.724369,0.722998,0.724396,0.723018,0.724062,0.722747,0.687500
1754.0,1.200000,1.400000,-0.880000,1.988439,2.016615,0.724358,0.722988,0.724385,0.723009,0.724051,0.722739,0.687500
1754.5,1.200000,1.400000,-0.880000,1.988528,2.016609,0.724346,0.722979,0.724373,0.723000,0.724039,0.722730,0.687500
1755.0,1.200000,1.400000,-0.880000,1.988616,2.016603,0.724335,0.722970,0.724362,0.722990,0.724028,0.722722,0.687500
1755.5,1.200000,1.400000,-0.880000,1.988703,2.016596,0.724323,0.722961,0.724350,0.722981,0.724017,0.722713,0.687500
1756.0,1.200000,1.400000,-0.880000,1.988791,2.016590,0.724312,0.722952,0.724339,0.722972,0.724005,0.722704,0.687500
1756.5,1.200000,1.400000,-0.880000,1.988878,2.016583,0.724300,0.722942,0.724327,0.722963,0.723994,0.722696,0.687500
1757.0,1.200000,1.400000,-0.880000,1.988964,2.016577,0.724289,0.722933,0.724316,0.722953,0.723983,0.722687,0.687500
1757.5,1.200000,1.400000,-0.880000,1.989050,2.016570,0.724278,0.722924,0.724304,0.722944,0.723971,0.722679,0.687500
1758.0,1.200000,1.400000,-0.880000,1.989136,2.016563,0.724266,0.722915,0.724293,0.722935,0.723960,0.722670,0.687500
1758.5,1.200000,1.400000,-0.880000,1.989222,2.016556,0.724255,0.722906,0.724281,0.722926,0.723949,0.722662,0.687500
1759.0,1.200000,1.400000,-0.880000,1.989307,2.016549,0.724243,0.722897,0.724270,0.722917,0.723938,0.722653,0.687500
1759.5,1.200000,1.400000,-0.880000,1.989391,2.016542,0.724232,0.722888,0.724258,0.722908,0.723926,0.722645,0.687500
1760.0,1.200000,1.400000,-0.880000,1.989476,2.016535,0.724220,0.722879,0.724247,0.722899,0.723915,0.722636,0.687500
1760.5,1.200000,1.400000,-0.880000,1.989560,2.016527,0.724209,0.722870,0.724235,0.722890,0.723904,0.722628,0.687500
1761.0,1.200000,1.400000,-0.880000,1.989643,2.016520,0.724198,0.722861,0.724224,0.722881,0.723892,0.722620,0.687500
1761.5,1.200000,1.400000,-0.880000,1.989727,2.016512,0.724186,0.722852,0.724213,0.722872,0.723881,0.722611,0.687500
1762.0,1.200000,1.400000,-0.880000,1.989810,2.016505,0.724175,0.722843,0.724201,0.722863,0.723870,0.722603,0.687500
1762.5,1.200000,1.400000,-0.880000,1.989892,2.016497,0.724163,0.722834,0.724190,0.722854,0.723859,0.722595,0.687500
1763.0,1.200000,1.400000,-0.880000,1.989974,2.016489,0.724152,0.722825,0.724178,0.722845,0.723848,0.722586,0.687500
1763.5,1.200000,1.400000,-0.880000,1.990056,2.016481,0.724141,0.722817,0.724167,0.722836,0.723836,0.722578,0.687500
1764.0,1.200000,1.400000,-0.880000,1.990138,2.016473,0.724129,0.722808,0.724156,0.722827,0.723825,0.722570,0.687500
1764.5,1.200000,1.400000,-0.880000,1.990219,2.016465,0.724118,0.722799,0.724144,0.722818,0.723814,0.722562,0.687500
1765.0,1.200000,1.400000,-0.880000,1.990300,2.016457,0.724107,0.722790,0.724133,0.722810,0.723803,0.722553,0.687500
1765.5,1.200000,1.400000,-0.880000,1.990380,2.016449,0.724095,0.722781,0.724121,0.722801,0.723792,0.722545,0.687500
1766.0,1.200000,1.400000,-0.880000,1.990460,2.016440,0.724084,0.722773,0.724110,0.722792,0.723781,0.722537,0.687500
1766.5,1.200000,1.400000,-0.880000,1.990540,2.016432,0.724073,0.722764,0.724099,0.722783,0.723769,0.722529,0.687500
1767.0,1.200000,1.400000,-0.880000,1.990619,2.016423,0.724061,0.722755,0.724087,0.722774,0.723758,0.722521,0.687500
1767.5,1.200000,1.400000,-0.880000,1.990698,2.016415,0.724050,0.722747,0.724076,0.722766,0.723747,0.722513,0.687500
1768.0,1.200000,1.400000,-0.880000,1.990777,2.016406,0.724039,0.722738,0.724065,0.722757,0.723736,0.722505,0.687500
1768.5,1.200000,1.400000,-0.880000,1.990855,2.016397,0.724027,0.722729,0.724053,0.722748,0.723725,0.722497,0.687500
1769.0,1.200000,1.400000,-0.880000,1.990933,2.016388,0.724016,0.722721,0.724042,0.722740,0.723714,0.722489,0.687500
1769.5,1.200000,1.400000,-0.880000,1.991011,2.016379,0.724005,0.722712,0.724031,0.722731,0.723703,0.722481,0.687500
1770.0,1.200000,1.400000,-0.880000,1.991088,2.016370,0.723993,0.722703,0.724019,0.722722,0.723692,0.722473,0.687500
1770.5,1.200000,1.400000,-0.880000,1.991165,2.016361,0.723982,0.722695,0.724008,0.722714,0.723681,0.722465,0.687500
1771.0,1.200000,1.400000,-0.880000,1.991242,2.016352,0.723971,0.722686,0.723997,0.722705,0.723670,0.722457,0.687500
1771.5,1.200000,1.400000,-0.880000,1.991318,2.016342,0.723960,0.722678,0.723986,0.722697,0.723659,0.722449,0.687500
1772.0,1.200000,1.400000,-0.880000,1.991394,2.016333,0.723948,0.722669,0.723974,0.722688,0.723648,0.722441,0.687500
1772.5,1.200000,1.400000,-0.880000,1.991469,2.016323,0.723937,0.722661,0.723963,0.722680,0.723637,0.722433,0.687500
1773.0,1.200000,1.400000,-0.880000,1.991545,2.016314,0.723926,0.722653,0.723952,0.722671,0.723626,0.722425,0.687500
1773.5,1.200000,1.400000,-0.880000,1.991619,2.016304,0.723915,0.722644,0.723941,0.722663,0.723615,0.722417,0.687500
1774.0,1.200000,1.400000,-0.880000,1.991694,2.016294,0.723904,0.722636,0.723929,0.722654,0.723604,0.722409,0.687500
1774.5,1.200000,1.400000,-0.880000,1.991768,2.016285,0.723892,0.722627,0.723918,0.722646,0.723593,0.722401,0.687500
1775.0,1.200000,1.400000,-0.880000,1.991842,2.016275,0.723881,0.722619,0.723907,0.722637,0.723582,0.722394,0.687500
1775.5,1.200000,1.400000,-0.880000,1.991916,2.016265,0.723870,0.722611,0.723896,0.722629,0.723571,0.722386,0.687500
1776.0,1.200000,1.400000,-0.880000,1.991989,2.016255,0.723859,0.722602,0.723885,0.722621,0.723560,0.722378,0.687500
1776.5,1.200000,1.400000,-0.880000,1.992062,2.016245,0.723848,0.722594,0.723873,0.722612,0.723549,0.722370,0.687500
1777.0,1.200000,1.400000,-0.880000,1.992134,2.016234,0.723837,0.722586,0.723862,0.722604,0.723539,0.722363,0.687500
1777.5,1.200000,1.400000,-0.880000,1.992207,2.016224,0.723826,0.722577,0.723851,0.722596,0.723528,0.722355,0.687500
1778.0,1.200000,1.400000,-0.880000,1.992279,2.016214,0.723814,0.722569,0.723840,0.722587,0.723517,0.722347,0.687500
1778.5,1.200000,1.400000,-0.880000,1.992350,2.016203,0.723803,0.722561,0.723829,0.722579,0.723506,0.722340,0.687500
1779.0,1.200000,1.400000,-0.880000,1.992421,2.016193,0.723792,0.722553,0.723818,0.722571,0.723495,0.722332,0.687500
1779.5,1.200000,1.400000,-0.880000,1.992492,2.016182,0.723781,0.722545,0.723807,0.722563,0.723484,0.722324,0.687500
1780.0,1.200000,1.400000,-0.880000,1.992563,2.016171,0.723770,0.722536,0.723796,0.722555,0.723474,0.722317,0.687500
1780.5,1.200000,1.400000,-0.880000,1.992633,2.016161,0.723759,0.722528,0.723784,0.722546,0.723463,0.722309,0.687500
1781.0,1.200000,1.400000,-0.880000,1.992703,2.016150,0.723748,0.722520,0.723773,0.722538,0.723452,0.722302,0.687500
1781.5,1.200000,1.400000,-0.880000,1.992773,2.016139,0.723737,0.722512,0.723762,0.722530,0.723441,0.722294,0.687500
1782.0,1.200000,1.400000,-0.880000,1.992842,2.016128,0.723726,0.722504,0.723751,0.722522,0.723431,0.722286,0.687500
1782.5,1.200000,1.400000,-0.880000,1.992911,2.016117,0.723715,0.722496,0.723740,0.722514,0.723420,0.722279,0.687500
1783.0,1.200000,1.400000,-0.880000,1.992980,2.016106,0.723704,0.722488,0.723729,0.722506,0.723409,0.722271,0.687500
1783.5,1.200000,1.400000,-0.880000,1.993048,2.016094,0.723693,0.722480,0.723718,0.722498,0.723399,0.722264,0.687500
1784.0,1.200000,1.400000,-0.880000,1.993116,2.016083,0.723682,0.722472,0.723707,0.722490,0.723388,0.722257,0.687500
1784.5,1.200000,1.400000,-0.880000,1.993184,2.016072,0.723671,0.722464,0.723696,0.722482,0.723377,0.722249,0.687500
1785.0,1.200000,1.400000,-0.880000,1.993251,2.016060,0.723660,0.722456,0.723685,0.722474,0.723367,0.722242,0.687500
1785.5,1.200000,1.400000,-0.880000,1.993318,2.016049,0.723649,0.722448,0.723674,0.722466,0.723356,0.722234,0.687500
1786.0,1.200000,1.400000,-0.880000,1.993385,2.016037,0.723638,0.722440,0.723663,0.722458,0.723345,0.722227,0.687500
1786.5,1.200000,1.400000,-0.880000,1.993451,2.016026,0.723627,0.722432,0.723652,0.722450,0.723335,0.722220,0.687500
1787.0,1.200000,1.400000,-0.880000,1.993518,2.016014,0.723616,0.722424,0.723641,0.722442,0.723324,0.722212,0.687500
1787.5,1.200000,1.400000,-0.880000,1.993583,2.016002,0.723606,0.722417,0.723630,0.722434,0.723314,0.722205,0.687500
1788.0,1.200000,1.400000,-0.880000,1.993649,2.015990,0.723595,0.722409,0.723620,0.722426,0.723303,0.722198,0.687500
1788.5,1.200000,1.400000,-0.880000,1.993714,2.015979,0.723584,0.722401,0.723609,0.722418,0.723293,0.722190,0.687500
1789.0,1.200000,1.400000,-0.880000,1.993779,2.015967,0.723573,0.722393,0.723598,0.722410,0.723282,0.722183,0.687500
1789.5,1.200000,1.400000,-0.880000,1.993844,2.015955,0.723562,0.722385,0.723587,0.722403,0.723272,0.722176,0.687500
1790.0,1.200000,1.400000,-0.880000,1.993908,2.015942,0.723551,0.722378,0.723576,0.722395,0.723261,0.722169,0.687500
1790.5,1.200000,1.400000,-0.880000,1.993972,2.015930,0.723540,0.722370,0.723565,0.722387,0.723251,0.722161,0.687500
1791.0,1.200000,1.400000,-0.880000,1.994036,2.015918,0.723530,0.722362,0.723554,0.722379,0.723240,0.722154,0.687500
1791.5,1.200000,1.400000,-0.880000,1.994099,2.015906,0.723519,0.722354,0.723544,0.722371,0.723230,0.722147,0.687500
1792.0,1.200000,1.400000,-0.880000,1.994162,2.015893,0.723508,0.722347,0.723533,0.722364,0.723219,0.722140,0.687500
1792.5,1.200000,1.400000,-0.880000,1.994225,2.015881,0.723497,0.722339,0.723522,0.722356,0.723209,0.722133,0.687500
1793.0,1.200000,1.400000,-0.880000,1.994287,2.015868,0.723487,0.722331,0.723511,0.722348,0.723199,0.722126,0.687500
1793.5,1.200000,1.400000,-0.880000,1.994349,2.015856,0.723476,0.722324,0.723500,0.722341,0.723188,0.722119,0.687500
1794.0,1.200000,1.400000,-0.880000,1.994411,2.015843,0.723465,0.722316,0.723490,0.722333,0.723178,0.722111,0.687500
1794.5,1.200000,1.400000,-0.880000,1.994473,2.015830,0.723454,0.722309,0.723479,0.722325,0.723167,0.722104,0.687500
1795.0,1.200000,1.400000,-0.880000,1.994534,2.015818,0.723444,0.722301,0.723468,0.722318,0.723157,0.722097,0.687500
1795.5,1.200000,1.400000,-0.880000,1.994595,2.015805,0.723433,0.722294,0.723457,0.722310,0.723147,0.722090,0.687500
1796.0,1.200000,1.400000,-0.880000,1.994656,2.015792,0.723422,0.722286,0.723447,0.722303,0.723137,0.722083,0.687500
1796.5,1.200000,1.400000,-0.880000,1.994716,2.015779,0.723412,0.722279,0.723436,0.722295,0.723126,0.722076,0.687500
1797.0,1.200000,1.400000,-0.880000,1.994776,2.015766,0.723401,0.722271,0.723425,0.722288,0.723116,0.722069,0.687500
1797.5,1.200000,1.400000,-0.880000,1.994836,2.015753,0.723391,0.722264,0.723415,0.722280,0.723106,0.722062,0.687500
1798.0,1.200000,1.400000,-0.880000,1.994896,2.015740,0.723380,0.722256,0.723404,0.722273,0.723096,0.722055,0.687500
1798.5,1.200000,1.400000,-0.880000,1.994955,2.015727,0.723369,0.722249,0.723393,0.722265,0.723085,0.722049,0.687500
1799.0,1.200000,1.400000,-0.880000,1.995014,2.015713,0.723359,0.722241,0.723383,0.722258,0.723075,0.722042,0.687500
1799.5,1.200000,1.400000,-0.880000,1.995072,2.015700,0.723348,0.722234,0.723372,0.722250,0.723065,0.722035,0.687500
1800.0,1.200000,1.400000,-0.880000,1.995131,2.015687,0.723338,0.722227,0.723362,0.722243,0.723055,0.722028,0.687500
1800.5,1.200000,1.400000,-0.880000,1.995189,2.015673,0.723327,0.722219,0.723351,0.722235,0.723045,0.722021,0.687500
1801.0,1.200000,1.400000,-0.880000,1.995247,2.015660,0.723317,0.722212,0.723341,0.722228,0.723035,0.722014,0.687500
1801.5,1.200000,1.400000,-0.880000,1.995304,2.015646,0.723306,0.722205,0.723330,0.722221,0.723024,0.722007,0.687500
1802.0,1.200000,1.400000,-0.880000,1.995361,2.015633,0.723296,0.722197,0.723320,0.722213,0.723014,0.722001,0.687500
1802.5,1.200000,1.400000,-0.880000,1.995418,2.015619,0.723285,0.722190,0.723309,0.722206,0.723004,0.721994,0.687500
1803.0,1.200000,1.400000,-0.880000,1.995475,2.015605,0.723275,0.722183,0.723299,0.722199,0.722994,0.721987,0.687500
1803.5,1.200000,1.400000,-0.880000,1.995531,2.015592,0.723264,0.722176,0.723288,0.722191,0.722984,0.721980,0.687500
1804.0,1.200000,1.400000,-0.880000,1.995587,2.015578,0.723254,0.722168,0.723278,0.722184,0.722974,0.721974,0.687500
1804.5,1.200000,1.400000,-0.880000,1.995643,2.015564,0.723244,0.722161,0.723267,0.722177,0.722964,0.721967,0.687500
1805.0,1.200000,1.400000,-0.880000,1.995699,2.015550,0.723233,0.722154,0.723257,0.722170,0.722954,0.721960,0.687500
1805.5,1.200000,1.400000,-0.880000,1.995754,2.015536,0.723223,0.722147,0.723246,0.722163,0.722944,0.721954,0.687500
1806.0,1.200000,1.400000,-0.880000,1.995809,2.015522,0.723212,0.722140,0.723236,0.722155,0.722934,0.721947,0.687500
1806.5,1.200000,1.400000,-0.880000,1.995863,2.015508,0.723202,0.722132,0.723226,0.722148,0.722924,0.721940,0.687500
1807.0,1.200000,1.400000,-0.880000,1.995918,2.015494,0.723192,0.722125,0.723215,0.722141,0.722914,0.721934,0.687500
1807.5,1.200000,1.400000,-0.880000,1.995972,2.015480,0.723181,0.722118,0.723205,0.722134,0.722905,0.721927,0.687500
1808.0,1.200000,1.400000,-0.880000,1.996026,2.015465,0.723171,0.722111,0.723194,0.722127,0.722895,0.721921,0.687500
1808.5,1.200000,1.400000,-0.880000,1.996079,2.015451,0.723161,0.722104,0.723184,0.722120,0.722885,0.721914,0.687500
1809.0,1.200000,1.400000,-0.880000,1.996133,2.015437,0.723151,0.722097,0.723174,0.722113,0.722875,0.721907,0.687500
1809.5,1.200000,1.400000,-0.880000,1.996186,2.015422,0.723140,0.722090,0.723164,0.722106,0.722865,0.721901,0.687500
1810.0,1.200000,1.400000,-0.880000,1.996239,2.015408,0.723130,0.722083,0.723153,0.722099,0.722855,0.721894,0.687500
1810.5,1.200000,1.400000,-0.880000,1.996291,2.015393,0.723120,0.722076,0.723143,0.722092,0.722845,0.721888,0.687500
1811.0,1.200000,1.400000,-0.880000,1.996343,2.015379,0.723110,0.722069,0.723133,0.722085,0.722836,0.721881,0.687500
1811.5,1.200000,1.400000,-0.880000,1.996395,2.015364,0.723099,0.722062,0.723123,0.722078,0.722826,0.721875,0.687500
1812.0,1.200000,1.400000,-0.880000,1.996447,2.015349,0.723089,0.722055,0.723112,0.722071,0.722816,0.721869,0.687500
1812.5,1.200000,1.400000,-0.880000,1.996498,2.015335,0.723079,0.722048,0.723102,0.722064,0.722806,0.721862,0.687500
1813.0,1.200000,1.400000,-0.880000,1.996549,2.015320,0.723069,0.722042,0.723092,0.722057,0.722797,0.721856,0.687500
1813.5,1.200000,1.400000,-0.880000,1.996600,2.015305,0.723059,0.722035,0.723082,0.722050,0.722787,0.721849,0.687500
1814.0,1.200000,1.400000,-0.880000,1.996651,2.015290,0.723049,0.722028,0.723072,0.722043,0.722777,0.721843,0.687500
1814.5,1.200000,1.400000,-0.880000,1.996701,2.015275,0.723039,0.722021,0.723061,0.722036,0.722768,0.721837,0.687500
1815.0,1.200000,1.400000,-0.880000,1.996752,2.015261,0.723029,0.722014,0.723051,0.722029,0.722758,0.721830,0.687500
1815.5,1.200000,1.400000,-0.880000,1.996801,2.015246,0.723019,0.722007,0.723041,0.722022,0.722748,0.721824,0.687500
1816.0,1.200000,1.400000,-0.880000,1.996851,2.015230,0.723008,0.722001,0.723031,0.722016,0.722739,0.721818,0.687500
1816.5,1.200000,1.400000,-0.880000,1.996900,2.015215,0.722998,0.721994,0.723021,0.722009,0.722729,0.721811,0.687500
1817.0,1.200000,1.400000,-0.880000,1.996949,2.015200,0.722988,0.721987,0.723011,0.722002,0.722720,0.721805,0.687500
1817.5,1.200000,1.400000,-0.880000,1.996998,2.015185,0.722978,0.721980,0.723001,0.721995,0.722710,0.721799,0.687500
1818.0,1.200000,1.400000,-0.880000,1.997047,2.015170,0.722969,0.721974,0.722991,0.721988,0.722701,0.721793,0.687500
1818.5,1.200000,1.400000,-0.880000,1.997095,2.015155,0.722959,0.721967,0.722981,0.721982,0.722691,0.721786,0.687500
1819.0,1.200000,1.400000,-0.880000,1.997143,2.015139,0.722949,0.721960,0.722971,0.721975,0.722682,0.721780,0.687500
1819.5,1.200000,1.400000,-0.880000,1.997191,2.015124,0.722939,0.721954,0.722961,0.721968,0.722672,0.721774,0.687500
1820.0,1.200000,1.400000,-0.880000,1.997238,2.015109,0.722929,0.721947,0.722951,0.721962,0.722663,0.721768,0.687500
1820.5,1.200000,1.400000,-0.880000,1.997286,2.015093,0.722919,0.721940,0.722941,0.721955,0.722653,0.721762,0.687500
1821.0,1.200000,1.400000,-0.880000,1.997333,2.015078,0.722909,0.721934,0.722931,0.721948,0.722644,0.721756,0.687500
1821.5,1.200000,1.400000,-0.880000,1.997379,2.015062,0.722899,0.721927,0.722921,0.721942,0.722634,0.721749,0.687500
1822.0,1.200000,1.400000,-0.880000,1.997426,2.015046,0.722889,0.721921,0.722912,0.721935,0.722625,0.721743,0.687500
